STATE_NAME,STATE,COUNTY_NAME,COUNTY,DATE,CASE_TYPE,CASES_White,CASES_Black,CASES_Asian,CASES_Native,CASES_OtherRace,CASES_UnknownRace,CASES_Hispanic,CASES_NotHispanic,CASES_UnknownEthnicity,tot_pop,white_pop,black_pop,native_pop,asian_pop,hispanic_pop,nothispanic_pop,nothispanic_white_pop,nothispanic_black_pop,Hispanic_as_Race,COUNTY_x,COUNTY_y,Prop_unknown,Prop_unknown_to_black,Black_Disparity,Hispanic_Disparity
Texas,48,Ochiltree,48357,2021-07-01,Complete Coverage,22.811284046692606,3.225806451612903,14.666666666666666,,88.0,512.0,23.04164373509448,,,9836.0,9300.0,135.0,176.0,75.0,5451.0,4385.0,4112.0,62.0,,,,0.0017653267295642022,1.377777777777778,,0.9900024628863169
Texas,48,Ochiltree,48357,2021-07-01,Partial Coverage,25.486381322957197,3.225806451612903,17.333333333333332,,101.0,533.0,25.40818198495689,,,9836.0,9300.0,135.0,176.0,75.0,5451.0,4385.0,4112.0,62.0,,,,0.001677724342394345,1.455851851851852,,1.0030777226818748
Texas,48,Oldham,48359,2021-07-01,Complete Coverage,18.22721598002497,7.246376811594203,35.483870967741936,,21.0,111.0,18.23204419889503,,,2112.0,1927.0,79.0,27.0,31.0,362.0,1750.0,1602.0,69.0,,,,0.0030325092600398374,0.23058227848101268,,0.9997351795104603
Texas,48,Oldham,48359,2021-07-01,Partial Coverage,20.973782771535582,7.246376811594203,54.83870967741935,,25.0,117.0,21.823204419889503,,,2112.0,1927.0,79.0,27.0,31.0,362.0,1750.0,1602.0,69.0,,,,0.002799080622793336,0.24805063291139243,,0.9610771345944152
Texas,48,Orange,48361,2021-07-01,Complete Coverage,19.074458171761805,20.610046173219533,38.676607642124885,,1466.0,1850.0,14.729997172745264,,,83396.0,72898.0,7367.0,651.0,1073.0,7074.0,76322.0,66534.0,7147.0,,,,0.0019605755664245292,0.02183961043131832,0.9254932284696648,1.2949397035224857
Texas,48,Orange,48361,2021-07-01,Partial Coverage,22.194667388102324,24.401846928781307,47.99627213420317,,1722.0,2281.0,18.78710771840543,,,83396.0,72898.0,7367.0,651.0,1073.0,7074.0,76322.0,66534.0,7147.0,,,,0.0020154892391388356,0.02226753900670359,0.9095486687085281,1.1813775553305932
Texas,48,Palo Pinto,48363,2021-07-01,Complete Coverage,24.126692678448475,17.345399698340874,21.835443037974684,,477.0,770.0,16.978246091094494,,,29189.0,27273.0,742.0,332.0,316.0,5884.0,23305.0,21785.0,663.0,,,,0.0016009252223250089,0.09688983944685339,1.3909562822444643,1.421035632832741
Texas,48,Palo Pinto,48363,2021-07-01,Partial Coverage,26.69726876291026,20.512820512820515,29.11392405063291,,574.0,841.0,20.75118966689327,,,29189.0,27273.0,742.0,332.0,316.0,5884.0,23305.0,21785.0,663.0,,,,0.0016152043833704078,0.09296664420485175,1.301491852191875,1.286541600335495
Texas,48,Panola,48365,2021-07-01,Complete Coverage,16.753585397653193,18.878973786949246,18.099547511312217,,388.0,421.0,14.285714285714286,,,23194.0,18683.0,3644.0,176.0,221.0,2107.0,21087.0,16874.0,3586.0,,,,0.001941392427265981,0.011759578887290898,0.8874203432198575,1.1727509778357235
Texas,48,Panola,48365,2021-07-01,Partial Coverage,19.189285290980205,21.751254880089235,19.90950226244344,,448.0,530.0,17.845277645942097,,,23194.0,18683.0,3644.0,176.0,221.0,2107.0,21087.0,16874.0,3586.0,,,,0.002034308721107385,0.012338892172591405,0.8822150904289106,1.0753144709599811
Texas,48,Parker,48367,2021-07-01,Complete Coverage,28.419197994138276,21.533364884051114,47.46075715604802,,2873.0,5168.0,19.041221045842963,,,142878.0,135484.0,2376.0,1321.0,1083.0,18607.0,124271.0,118054.0,2113.0,,,,0.0018633910736103926,0.1571635124135124,,1.492509221216288
Texas,48,Parker,48367,2021-07-01,Partial Coverage,31.2687414234164,23.89966871746332,52.446906740535546,,3380.0,5651.0,22.056215402805396,,,142878.0,135484.0,2376.0,1321.0,1083.0,18607.0,124271.0,118054.0,2113.0,,,,0.0018935173659855305,0.1590367620095343,,1.417683897820441
Texas,48,Parmer,48369,2021-07-01,Complete Coverage,14.204365707054729,7.920792079207921,4.761904761904762,,46.0,1327.0,15.197812801543904,,,9605.0,9024.0,171.0,160.0,126.0,6218.0,3387.0,3161.0,101.0,,,,0.006075015559716612,1.0136915204678363,,0.9346322324493789
Texas,48,Parmer,48369,2021-07-01,Partial Coverage,15.691236950332174,8.910891089108912,8.73015873015873,,65.0,1433.0,17.963975554840786,,,9605.0,9024.0,171.0,160.0,126.0,6218.0,3387.0,3161.0,101.0,,,,0.005819295311830822,0.9830929174788824,,0.8734835394553756
Texas,48,Pecos,48371,2021-07-01,Complete Coverage,27.854230377166157,37.5609756097561,27.06422018348624,,606.0,1105.0,30.336872940314905,,,15823.0,14470.0,715.0,225.0,218.0,10924.0,4899.0,3924.0,615.0,,,,0.0022252053148709774,0.06370992643719917,0.7415736658855925,0.9181641902237873
Texas,48,Pecos,48371,2021-07-01,Partial Coverage,31.422018348623855,40.8130081300813,30.275229357798164,,701.0,1301.0,34.758330281948005,,,15823.0,14470.0,715.0,225.0,218.0,10924.0,4899.0,3924.0,615.0,,,,0.002295450622641871,0.06860557768924302,0.7699020432033336,0.9040140332904055
Texas,48,Polk,48373,2021-07-01,Complete Coverage,26.312029455404737,28.308749242271166,26.069246435845216,,1335.0,1423.0,16.90282131661442,,,51353.0,43670.0,5163.0,1170.0,491.0,7975.0,43378.0,36394.0,4949.0,,,,0.0019079079551082877,0.018869980671507844,0.9294663367223273,1.5566649473802134
Texas,48,Polk,48373,2021-07-01,Partial Coverage,29.677968895971862,33.9866639725197,28.513238289205702,,1581.0,1591.0,20.012539184952978,,,51353.0,43670.0,5163.0,1170.0,491.0,7975.0,43378.0,36394.0,4949.0,,,,0.0019244279243819942,0.018076840078828527,0.8732239480747013,1.4829686838682683
Texas,48,Potter,48375,2021-07-01,Complete Coverage,26.893521437578816,16.20777027027027,18.61459521094641,,3277.0,4991.0,18.693585662582304,,,117415.0,93252.0,13047.0,1621.0,7016.0,45866.0,71549.0,50752.0,11840.0,,,,0.002225209359262702,0.039099079517420345,1.6592980397130441,1.4386497017214719
Texas,48,Potter,48375,2021-07-01,Partial Coverage,30.887452711223204,19.5777027027027,23.204104903078676,,3941.0,5974.0,23.876073780142153,,,117415.0,93252.0,13047.0,1621.0,7016.0,45866.0,71549.0,50752.0,11840.0,,,,0.002251586315426232,0.03881685335813515,1.577685246336854,1.2936571144671387
Texas,48,Presidio,48377,2021-07-01,Complete Coverage,106.95249130938586,6.25,10.42654028436019,,93.0,394.0,57.99053512923189,,,6704.0,6183.0,97.0,117.0,211.0,5494.0,1210.0,863.0,64.0,,,,0.0004953312216165963,0.8032989690721649,,1.8443094389634838
Texas,48,Presidio,48377,2021-07-01,Partial Coverage,116.45422943221321,9.375,11.374407582938389,,123.0,433.0,71.00473243538406,,,6704.0,6183.0,97.0,117.0,211.0,5494.0,1210.0,863.0,64.0,,,,0.0004991014936225609,0.6114089347079038,,1.6400910958743382
Texas,48,Rains,48379,2021-07-01,Complete Coverage,21.42251530852567,15.483870967741936,16.8141592920354,,308.0,235.0,14.58863443596268,,,12514.0,11700.0,339.0,149.0,113.0,1179.0,11335.0,10615.0,310.0,,,,0.0019707082250118952,0.1034476401179941,1.3835374470089497,1.4684386946948702
Texas,48,Rains,48379,2021-07-01,Partial Coverage,24.107395195478098,19.677419354838708,22.123893805309734,,334.0,278.0,18.06615776081425,,,12514.0,11700.0,339.0,149.0,113.0,1179.0,11335.0,10615.0,310.0,,,,0.001954402580984298,0.09174524880313362,1.2251299197701986,1.334395255186323
Texas,48,Randall,48381,2021-07-01,Complete Coverage,26.848277293482774,18.556701030927837,31.718569780853517,,2561.0,7950.0,17.461916152587182,,,137713.0,125940.0,4884.0,1348.0,2601.0,31772.0,105941.0,96360.0,4268.0,,,,0.0025513907218054415,0.11597586222586222,1.4468238319265716,1.537533284370106
Texas,48,Randall,48381,2021-07-01,Partial Coverage,30.288501452885015,21.579194001874413,38.94655901576317,,3085.0,8905.0,21.10033992194385,,,137713.0,125940.0,4884.0,1348.0,2601.0,31772.0,105941.0,96360.0,4268.0,,,,0.0025491022920581786,0.11376490497011671,1.4035974397493296,1.4354508773285541
Texas,48,Reagan,48383,2021-07-01,Complete Coverage,15.89267285861713,8.333333333333334,12.5,,252.0,115.0,17.623252391464312,,,3849.0,3540.0,136.0,43.0,24.0,2718.0,1131.0,969.0,96.0,,,,0.003463558239135301,0.3238235294117647,,0.9018013534388593
Texas,48,Reagan,48383,2021-07-01,Partial Coverage,17.54385964912281,11.458333333333334,25.0,,269.0,122.0,19.97792494481236,,,3849.0,3540.0,136.0,43.0,24.0,2718.0,1131.0,969.0,96.0,,,,0.003286968402510054,0.25090909090909086,,0.8781622564699041
Texas,48,Real,48385,2021-07-01,Complete Coverage,42.73612875900042,19.35483870967742,11.538461538461538,,103.0,58.0,9.053069719042664,,,3452.0,3255.0,37.0,68.0,26.0,961.0,2491.0,2361.0,31.0,,,,0.0010806585547044072,0.22481981981981983,,4.720622958321771
Texas,48,Real,48385,2021-07-01,Partial Coverage,45.8280389665396,19.35483870967742,11.538461538461538,,111.0,80.0,10.197710718002082,,,3452.0,3255.0,37.0,68.0,26.0,961.0,2491.0,2361.0,31.0,,,,0.0011924279263285673,0.2667117117117117,,4.493953617024955
Texas,48,Red River,48387,2021-07-01,Complete Coverage,19.60076688846284,22.0671834625323,31.914893617021278,,161.0,802.0,14.285714285714286,,,12023.0,9544.0,1992.0,204.0,47.0,840.0,11183.0,8867.0,1935.0,,,,0.003922757944579138,0.02190736011963545,0.8882314737511849,1.3720536821923988
Texas,48,Red River,48387,2021-07-01,Partial Coverage,21.506710274049848,23.669250645994833,38.297872340425535,,189.0,845.0,17.5,,,12023.0,9544.0,1992.0,204.0,47.0,840.0,11183.0,8867.0,1935.0,,,,0.0038304355796296412,0.021930407218393223,0.9086350301372589,1.2289548728028485
Texas,48,Reeves,48389,2021-07-01,Complete Coverage,11.225895316804408,3.7371134020618557,19.39163498098859,,67.0,2127.0,19.537145732014086,,,15976.0,14503.0,887.0,159.0,263.0,11926.0,4050.0,2904.0,776.0,,,,0.0053983832196987545,0.6618761419741088,,0.5745923929107699
Texas,48,Reeves,48389,2021-07-01,Partial Coverage,12.947658402203857,4.252577319587629,21.29277566539924,,75.0,2532.0,27.100452792218682,,,15976.0,14503.0,887.0,159.0,263.0,11926.0,4050.0,2904.0,776.0,,,,0.0049850951402446685,0.6911386696730553,,0.47776539017538117
Texas,48,Refugio,48391,2021-07-01,Complete Coverage,32.08261617900172,31.86813186813187,17.741935483870968,,67.0,610.0,26.052332195676904,,,6948.0,6241.0,435.0,83.0,62.0,3516.0,3432.0,2905.0,364.0,,,,0.002201860559622824,0.048836305984938565,1.0067303697548815,1.2314681057354808
Texas,48,Refugio,48391,2021-07-01,Partial Coverage,35.42168674698795,33.51648351648352,22.580645161290324,,81.0,673.0,29.0386803185438,,,6948.0,6241.0,435.0,83.0,62.0,3516.0,3432.0,2905.0,364.0,,,,0.0022182967763038075,0.05171584699453551,1.0568437685166896,1.2198104858218377
Texas,48,Roberts,48393,2021-07-01,Complete Coverage,19.02173913043478,inf,,,3.0,28.0,9.574468085106384,,,854.0,819.0,1.0,11.0,2.0,94.0,760.0,736.0,0.0,,,,0.0,0.0,,
Texas,48,Roberts,48393,2021-07-01,Partial Coverage,20.380434782608695,inf,,,5.0,32.0,10.638297872340425,,,854.0,819.0,1.0,11.0,2.0,94.0,760.0,736.0,0.0,,,,0.0,0.0,,
Texas,48,Robertson,48395,2021-07-01,Complete Coverage,31.259059846759165,23.932411674347158,34.394904458598724,,367.0,282.0,18.843683083511777,,,17074.0,12995.0,3444.0,181.0,157.0,3736.0,13338.0,9658.0,3255.0,,,,0.001148502408086452,0.00787399417639876,1.3061391502079729,1.658861471413242
Texas,48,Robertson,48395,2021-07-01,Partial Coverage,34.89335266100642,28.448540706605222,39.49044585987261,,414.0,359.0,22.59100642398287,,,17074.0,12995.0,3444.0,181.0,157.0,3736.0,13338.0,9658.0,3255.0,,,,0.0012025721190775458,0.007889624927566771,1.226542796021338,1.5445683121033174
Texas,48,Rockwall,48397,2021-07-01,Complete Coverage,35.69947756862095,36.036157582298976,46.30316871253211,,3344.0,2901.0,30.283491966021902,,,104915.0,90513.0,7783.0,882.0,3503.0,19542.0,85373.0,72354.0,7412.0,,,,0.001461850993072415,0.02226624251331019,0.9906571611329782,1.1788428365089398
Texas,48,Rockwall,48397,2021-07-01,Partial Coverage,41.21955938856179,43.06529951430113,54.03939480445332,,4167.0,3411.0,37.43731450209805,,,104915.0,90513.0,7783.0,882.0,3503.0,19542.0,85373.0,72354.0,7412.0,,,,0.0015172504027636544,0.022608934645492056,0.95714089657901,1.1010287446299543
Texas,48,Runnels,48399,2021-07-01,Complete Coverage,30.12707093453434,15.384615384615385,10.596026490066226,,166.0,356.0,21.556550951847704,,,10264.0,9535.0,265.0,182.0,151.0,3572.0,6692.0,6217.0,208.0,,,,0.0014090569369331935,0.1280377358490566,1.958259610744732,1.3975830828332034
Texas,48,Runnels,48399,2021-07-01,Partial Coverage,32.41113077046807,14.903846153846153,12.582781456953642,,195.0,391.0,23.57222844344905,,,10264.0,9535.0,265.0,182.0,151.0,3572.0,6692.0,6217.0,208.0,,,,0.0014661888917859715,0.1483724893487523,2.174682322663664,1.3749710108326834
Texas,48,Rusk,48401,2021-07-01,Complete Coverage,22.0457730032695,22.32037056985888,21.658986175115206,,1320.0,1079.0,13.64972700545989,,,54406.0,42905.0,9521.0,577.0,434.0,9524.0,44882.0,34256.0,9283.0,,,,0.0018451218432076262,0.011288761096685685,0.98769744589455,1.6151072467933747
Texas,48,Rusk,48401,2021-07-01,Partial Coverage,24.789817842129846,25.42281590003232,26.036866359447004,,1567.0,1261.0,17.051658966820664,,,54406.0,42905.0,9521.0,577.0,434.0,9524.0,44882.0,34256.0,9283.0,,,,0.0019079929569900391,0.011683506041061774,0.9751011823241159,1.4538068049781074
Texas,48,Sabine,48403,2021-07-01,Complete Coverage,21.883656509695292,19.577464788732396,27.659574468085108,,292.0,441.0,12.84046692607004,,,10542.0,9474.0,729.0,109.0,47.0,514.0,10028.0,9025.0,710.0,,,,0.0031837626042632615,0.0513594063021188,1.1177982821499033,1.704272643330815
Texas,48,Sabine,48403,2021-07-01,Partial Coverage,23.62326869806094,22.112676056338028,31.914893617021278,,328.0,491.0,15.17509727626459,,,10542.0,9474.0,729.0,109.0,47.0,514.0,10028.0,9025.0,710.0,,,,0.0032753974776568635,0.05080600770622002,1.0683134251989341,1.5567128347183747
Texas,48,San Augustine,48405,2021-07-01,Complete Coverage,25.338253382533825,29.763960852043752,26.666666666666668,,142.0,244.0,14.465408805031446,,,8237.0,6232.0,1754.0,74.0,30.0,636.0,7601.0,5691.0,1737.0,,,,0.001750567033037231,0.007393787948629163,0.8513065014595987,1.7516444729664689
Texas,48,San Augustine,48405,2021-07-01,Partial Coverage,28.483570549991214,34.024179620034545,36.666666666666664,,199.0,299.0,18.238993710691823,,,8237.0,6232.0,1754.0,74.0,30.0,636.0,7601.0,5691.0,1737.0,,,,0.001988928912995836,0.00834472619509287,0.8371567181951731,1.5616854198098633
Texas,48,San Jacinto,48407,2021-07-01,Complete Coverage,20.272540601082696,24.21455938697318,21.22905027932961,,559.0,538.0,16.402913840743533,,,28859.0,25026.0,2738.0,298.0,179.0,3981.0,24878.0,21428.0,2610.0,,,,0.0017038472311904367,0.01654613688269179,0.8372046039371177,1.235910936185455
Texas,48,San Jacinto,48407,2021-07-01,Partial Coverage,22.731939518387158,27.739463601532567,24.022346368715084,,637.0,631.0,19.542828435066568,,,28859.0,25026.0,2738.0,298.0,179.0,3981.0,24878.0,21428.0,2610.0,,,,0.0017412603328432255,0.016695051031321004,0.8194801400965537,1.1631857483637438
Texas,48,San Patricio,48409,2021-07-01,Complete Coverage,38.61157551150386,25.099601593625497,45.20697167755991,,1733.0,2328.0,26.004407092343957,,,66730.0,62761.0,1388.0,672.0,918.0,39028.0,27702.0,25122.0,1004.0,,,,0.001154152108865746,0.11656728877910434,1.5383341989503918,1.4848089162114224
Texas,48,San Patricio,48409,2021-07-01,Partial Coverage,44.77748586895948,30.577689243027887,54.030501089324616,,2068.0,2707.0,31.20067643742954,,,66730.0,62761.0,1388.0,672.0,918.0,39028.0,27702.0,25122.0,1004.0,,,,0.0011576328328619819,0.11250692299749365,1.4643842284180886,1.4351447142101919
Texas,48,San Saba,48411,2021-07-01,Complete Coverage,19.447340980187697,11.926605504587156,20.512820512820515,,378.0,99.0,12.129380053908356,,,6055.0,5570.0,242.0,90.0,39.0,1855.0,4200.0,3836.0,218.0,,,,0.003533727859868023,0.16526700572155117,,1.6033252230332522
Texas,48,San Saba,48411,2021-07-01,Partial Coverage,22.21063607924922,18.807339449541285,20.512820512820515,,433.0,114.0,15.525606469002696,,,6055.0,5570.0,242.0,90.0,39.0,1855.0,4200.0,3836.0,218.0,,,,0.0034530295383595412,0.12018343075992743,,1.430580900243309
Texas,48,Schleicher,48413,2021-07-01,Complete Coverage,29.63272120200334,31.428571428571427,16.666666666666668,,24.0,186.0,20.0,,,2793.0,2638.0,50.0,30.0,12.0,1525.0,1268.0,1198.0,35.0,,,,0.001897832499109364,0.13363636363636364,,1.481636060100167
Texas,48,Schleicher,48413,2021-07-01,Partial Coverage,31.969949916527547,31.428571428571427,16.666666666666668,,30.0,203.0,21.704918032786885,,,2793.0,2638.0,50.0,30.0,12.0,1525.0,1268.0,1198.0,35.0,,,,0.001950751373502831,0.14827272727272728,,1.472935758994094
Texas,48,Scurry,48415,2021-07-01,Complete Coverage,31.18353344768439,24.331210191082803,16.197183098591548,,357.0,384.0,19.82998680932141,,,16703.0,15098.0,915.0,235.0,142.0,6823.0,9880.0,8745.0,785.0,,,,0.0011735582682281015,0.03328383829714188,1.2816268982425258,1.5725443363898788
Texas,48,Scurry,48415,2021-07-01,Partial Coverage,34.568324757004,26.751592356687897,26.760563380281692,,424.0,491.0,23.655283599589623,,,16703.0,15098.0,915.0,235.0,142.0,6823.0,9880.0,8745.0,785.0,,,,0.0012842010201865026,0.03738095238095238,1.2921969016308639,1.4613363061774367
Texas,48,Shackelford,48417,2021-07-01,Complete Coverage,24.370956146657083,5.882352941176471,11.764705882352942,,26.0,86.0,22.22222222222222,,,3265.0,3096.0,60.0,34.0,17.0,369.0,2896.0,2782.0,34.0,,,,0.0013283138660041872,0.3173333333333333,,1.0966930265995687
Texas,48,Shackelford,48417,2021-07-01,Partial Coverage,27.893601725377426,5.882352941176471,29.41176470588235,,27.0,100.0,24.932249322493224,,,3265.0,3096.0,60.0,34.0,17.0,369.0,2896.0,2782.0,34.0,,,,0.0013155368868096326,0.3598333333333333,,1.1187759822461163
Texas,48,Shelby,48419,2021-07-01,Complete Coverage,19.116792562463683,19.253800092123445,25.40983606557377,,383.0,494.0,11.249735673503912,,,25274.0,19770.0,4491.0,264.0,366.0,4729.0,20545.0,15489.0,4342.0,,,,0.0016616620853862588,0.010142384716269328,0.9928841304571449,1.699310376464112
Texas,48,Shelby,48419,2021-07-01,Partial Coverage,21.744463813028602,22.017503454629203,31.420765027322403,,448.0,649.0,14.844576020300275,,,25274.0,19770.0,4491.0,264.0,366.0,4729.0,20545.0,15489.0,4342.0,,,,0.0017937567068563628,0.011094187445090086,0.9875989736001066,1.4648086805101461
Texas,48,Sherman,48421,2021-07-01,Complete Coverage,15.519399249061326,10.0,4.0,,15.0,173.0,20.718025430067314,,,3022.0,2862.0,57.0,40.0,25.0,1337.0,1685.0,1598.0,40.0,,,,0.0025762416569968137,0.3298245614035088,,0.7490771406496388
Texas,48,Sherman,48421,2021-07-01,Partial Coverage,19.586983729662077,17.5,4.0,,40.0,191.0,27.524308152580403,,,3022.0,2862.0,57.0,40.0,25.0,1337.0,1685.0,1598.0,40.0,,,,0.0024525821526621664,0.23157894736842105,,0.7116249251782119
Texas,48,Smith,48423,2021-07-01,Complete Coverage,26.839348882480696,26.1720403336238,42.713690913543964,,4274.0,11605.0,17.853934026440765,,,232751.0,180975.0,41446.0,1971.0,4083.0,46746.0,186005.0,137671.0,40165.0,,,,0.0022792201750301212,0.014638714646466315,1.0254970013934905,1.503273667457995
Texas,48,Smith,48423,2021-07-01,Partial Coverage,29.700517901373566,29.809535665380306,48.885623316189076,,4934.0,13195.0,21.165447310999873,,,232751.0,180975.0,41446.0,1971.0,4083.0,46746.0,186005.0,137671.0,40165.0,,,,0.0023189785081514655,0.014673577666721603,0.9963428560165951,1.4032549118835744
Texas,48,Somervell,48425,2021-07-01,Complete Coverage,30.31839954916878,8.51063829787234,35.0,,194.0,185.0,17.604355716878402,,,9128.0,8555.0,116.0,157.0,100.0,1653.0,7475.0,7098.0,94.0,,,,0.00129201546428679,0.3839008620689655,,1.7222101187208247
Texas,48,Somervell,48425,2021-07-01,Partial Coverage,32.78388278388278,10.638297872340425,41.0,,247.0,207.0,19.29824561403509,,,9128.0,8555.0,116.0,157.0,100.0,1653.0,7475.0,7098.0,94.0,,,,0.001426981185250547,0.36789655172413793,,1.6988011988011986
Texas,48,Starr,48427,2021-07-01,Complete Coverage,112.98763082778306,15.384615384615385,19.767441860465116,,1815.0,2105.0,47.29590853619372,,,64633.0,63738.0,262.0,270.0,172.0,62276.0,2357.0,2102.0,78.0,,,,0.00038588919823548954,0.9725190839694656,,2.3889514827972493
Texas,48,Starr,48427,2021-07-01,Partial Coverage,130.39961941008562,19.23076923076923,22.093023255813954,,2127.0,2344.0,52.790802235211,,,64633.0,63738.0,262.0,270.0,172.0,62276.0,2357.0,2102.0,78.0,,,,0.0003850221010654339,0.8873740458015268,,2.47012005669257
Texas,48,Stephens,48429,2021-07-01,Complete Coverage,22.185128983308044,31.746031746031747,27.906976744186046,,169.0,313.0,14.34193266287713,,,9366.0,8748.0,280.0,126.0,86.0,2287.0,7079.0,6590.0,252.0,,,,0.002019724603366344,0.054225,0.6988315629742033,1.546871645878826
Texas,48,Stephens,48429,2021-07-01,Partial Coverage,24.142640364188164,32.53968253968254,40.69767441860465,,200.0,343.0,16.74682990817665,,,9366.0,8748.0,280.0,126.0,86.0,2287.0,7079.0,6590.0,252.0,,,,0.0020673591369150795,0.059597560975609754,0.7419445575335876,1.44162450425322
Texas,48,Sterling,48431,2021-07-01,Complete Coverage,19.148936170212767,4.166666666666667,0.0,,55.0,23.0,20.113851992409867,,,1291.0,1206.0,27.0,30.0,6.0,527.0,764.0,705.0,24.0,,,,0.0023019634819175616,0.6933333333333332,,0.9520272982737857
Texas,48,Sterling,48431,2021-07-01,Partial Coverage,22.97872340425532,8.333333333333334,16.666666666666668,,65.0,29.0,23.529411764705884,,,1291.0,1206.0,27.0,30.0,6.0,527.0,764.0,705.0,24.0,,,,0.0023191929754384968,0.41777777777777775,,0.976595744680851
Texas,48,Stonewall,48433,2021-07-01,Complete Coverage,27.61998041136141,7.5,47.05882352941177,,7.0,82.0,20.66115702479339,,,1350.0,1237.0,45.0,23.0,17.0,242.0,1108.0,1021.0,40.0,,,,0.002203383934976884,0.2637037037037037,,
Texas,48,Stonewall,48433,2021-07-01,Partial Coverage,29.578844270323213,7.5,47.05882352941177,,8.0,89.0,23.96694214876033,,,1350.0,1237.0,45.0,23.0,17.0,242.0,1108.0,1021.0,40.0,,,,0.0022235706095815873,0.2874074074074074,,
Texas,48,Sutton,48435,2021-07-01,Complete Coverage,32.55287009063444,12.5,66.66666666666667,,62.0,101.0,25.69530925695309,,,3776.0,3630.0,36.0,51.0,21.0,2409.0,1367.0,1324.0,16.0,,,,0.0008952112973598309,0.3622222222222222,,1.2668798715401999
Texas,48,Sutton,48435,2021-07-01,Partial Coverage,35.04531722054381,12.5,66.66666666666667,,79.0,110.0,28.974678289746784,,,3776.0,3630.0,36.0,51.0,21.0,2409.0,1367.0,1324.0,16.0,,,,0.0009494934706785856,0.42,,1.2095153178265048
Texas,48,Swisher,48437,2021-07-01,Complete Coverage,27.058823529411764,18.07017543859649,14.285714285714286,,156.0,307.0,17.595923261390887,,,7397.0,6409.0,638.0,122.0,63.0,3336.0,4061.0,3315.0,570.0,,,,0.0018897051205058462,0.040160392001704355,1.497430039977156,1.5377893576510673
Texas,48,Swisher,48437,2021-07-01,Partial Coverage,29.924585218702866,18.42105263157895,14.285714285714286,,177.0,350.0,19.664268585131893,,,7397.0,6409.0,638.0,122.0,63.0,3336.0,4061.0,3315.0,570.0,,,,0.0019477666044039276,0.044841021047917595,1.6244774833010127,1.5217746385608655
Texas,48,Tarrant,48439,2021-07-01,Complete Coverage,42.60471986923524,25.912162823405726,51.49938800489596,,74339.0,39786.0,24.428523018831388,,,2102515.0,1526798.0,375552.0,18536.0,127452.0,619710.0,1482805.0,953162.0,357639.0,,,,0.0011814599171746252,0.011727543362282598,1.6441977522135511,1.7440563163148357
Texas,48,Tarrant,48439,2021-07-01,Partial Coverage,46.622295055824715,29.84238296158976,57.36904873991777,,88225.0,48817.0,28.83655258104597,,,2102515.0,1526798.0,375552.0,18536.0,127452.0,619710.0,1482805.0,953162.0,357639.0,,,,0.0012723316825240763,0.012227850200487193,1.5622845908730694,1.616777696459776
Texas,48,Taylor,48441,2021-07-01,Complete Coverage,26.400721312233408,17.80675294346599,25.459317585301836,,2612.0,9200.0,17.513272025760784,,,138034.0,117573.0,11546.0,1398.0,3429.0,34471.0,103563.0,86509.0,10277.0,,,,0.002943858747239477,0.05745226459332545,1.4826241143487582,1.5074693794169254
Texas,48,Taylor,48441,2021-07-01,Partial Coverage,29.39000566415055,21.02753721903279,31.11694371536891,,3164.0,10197.0,20.736271068434338,,,138034.0,117573.0,11546.0,1398.0,3429.0,34471.0,103563.0,86509.0,10277.0,,,,0.0029474206621220014,0.05503246936203439,1.397691292042921,1.4173235663807129
Texas,48,Terrell,48443,2021-07-01,Complete Coverage,31.34328358208955,12.5,,,31.0,22.0,38.34586466165413,,,776.0,707.0,13.0,28.0,9.0,399.0,377.0,335.0,8.0,,,,0.001406760890462609,0.3261538461538461,,0.8173836698858649
Texas,48,Terrell,48443,2021-07-01,Partial Coverage,35.223880597014926,37.5,,,34.0,40.0,42.35588972431078,,,776.0,707.0,13.0,28.0,9.0,399.0,377.0,335.0,8.0,,,,0.001746733813867157,0.1517948717948718,,0.8316170626159145
Texas,48,Terry,48445,2021-07-01,Complete Coverage,20.025348542458808,13.535353535353535,14.285714285714286,,218.0,1370.0,15.727733526430123,,,12337.0,11317.0,580.0,167.0,84.0,6905.0,5432.0,4734.0,495.0,,,,0.004591381841187156,0.20227997941327844,1.4794847057488225,1.273250752170148
Texas,48,Terry,48445,2021-07-01,Partial Coverage,22.51795521757499,17.575757575757574,17.857142857142858,,280.0,1486.0,18.40695148443157,,,12337.0,11317.0,580.0,167.0,84.0,6905.0,5432.0,4734.0,495.0,,,,0.004466412442717181,0.17324019024970275,1.2811940037585772,1.2233397386101914
Texas,48,Throckmorton,48447,2021-07-01,Complete Coverage,32.200647249190936,7.6923076923076925,12.5,,22.0,48.0,14.418604651162791,,,1501.0,1439.0,14.0,20.0,8.0,215.0,1286.0,1236.0,13.0,,,,0.0014080420689059807,0.65,,
Texas,48,Throckmorton,48447,2021-07-01,Partial Coverage,35.19417475728155,7.6923076923076925,12.5,,25.0,53.0,16.27906976744186,,,1501.0,1439.0,14.0,20.0,8.0,215.0,1286.0,1236.0,13.0,,,,0.0014330303633478798,0.7242857142857143,,
